,pid,pidname,pidtime,cpu%,menmory%,menmorySize,pid,pidname,pidtime,cpu%,menmory%,menmorySize,pid,pidname,pidtime,cpu%,menmory%,menmorySize,pid,pidname,pidtime,cpu%,menmory%,menmorySize
30,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:03:43,4.2,2.2291139536411086,78.22265625,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:03:43,0.2,1.4914191635896916,52.3359375,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:03:43,3.7,3.930253501183852,137.91796875,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:03,13.7,3.607992083,126.609375
31,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:03:47,2.8,2.2286686874331405,78.20703125,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:03:47,0.0,1.4910852139337156,52.32421875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:03:47,5.7,3.930253501183852,137.91796875,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:03,13.9,3.607658134,126.59765630000001
32,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:03:54,3.9,2.228000788121188,78.18359375,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:03:54,0.2,1.4940907608375011,52.4296875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:03:54,3.5,3.9299195515278753,137.90625,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:03,13.8,3.606990234,126.57421880000001
33,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:01,4.1,2.234679781240712,78.41796875,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:01,0.0,1.493756811181525,52.41796875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:01,5.6,3.9397154081031767,138.25,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,11.6,3.6085486660000003,126.62890630000001
34,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:06,3.6,2.234791097792704,78.421875,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:06,0.0,1.4940907608375011,52.4296875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:06,3.2,3.9397154081031767,138.25,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,12.9,3.6082147160000004,126.6171875
35,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:13,4.3,2.234791097792704,78.421875,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:13,0.0,1.493756811181525,52.41796875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:13,3.7,3.9397154081031767,138.25,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,15.4,3.608771299,126.63671880000001
36,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:18,3.2,2.235125047448681,78.43359375,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:18,0.0,1.4940907608375011,52.4296875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:18,4.6,3.8714783617320414,135.85546875,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,12.1,3.6085486660000003,126.62890630000001
37,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:25,2.8,2.2359042633126247,78.4609375,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:25,0.0,1.4940907608375011,52.4296875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:25,7.3,3.8634635699886117,135.57421875,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,16.3,3.5897361689999996,125.96875
38,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:29,3.5,2.2355703136566483,78.44921875,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:29,0.0,1.493756811181525,52.41796875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:29,3.9,3.8799384196834383,136.15234375,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,16.7,3.5915172330000003,126.03125
39,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:37,4.4,2.2362382129686007,78.47265625,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:37,0.0,1.4936454946295332,52.4140625,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:37,2.3,3.895968003170296,136.71484375,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,16.4,3.691813447,129.5507813
